ROWS_SITE_ID,HYDRO_SITE_ID,HYDSTRA_SITE_ID,PARENT_ID,STORAGES_PARENT,SHORT_NAME,LONG_NAME,DATA_ENTRY,DATA_ENTRY_PARAMS,DATA_ENTRY_SEQ,OPS_REACH,OPS_REACH_SEQ,RATING,CAPACITY,PARAMS2HYDRO_OBS,PARAMS2HYDRO_FCST,PARAMS2HYDRO_CALC,TO_MDBC_OPS,DOWNSTREAM_SITE,FSL,FSV,SURL,SURV,OPT,OPC,OPT_SENSOR_2,LATITUDE,LONGITUDE,GAUGEZ,ELEVATION,CEASE_TO_FLOW,CATCHMENT,STATION_TYPE,MODEL_TYPE,EWSRC_ID,H_TIMESTEP,Q_TIMESTEP,V_TIMESTEP,DEAD_STORAGE,R_WEEKLY,R_FLOW_SAL,R_STORAGE,R_FLOW_LEVEL,R_RIVER_SAL,FL_MAJOR,FL_MODERATE,FL_MINOR,SMS_CMD,SMS_NO,V_H_HMAX,V_H_HMIN,V_H_SMAX,V_H_SMIN,V_H_ROR,V_H_ROF,V_H_SRD,V_H_SRT,V_Q_HMAX,V_Q_HMIN,V_Q_SMAX,V_Q_SMIN,V_Q_ROR,V_Q_ROF,V_Q_SRD,V_Q_SRT,V_WT_HMAX,V_WT_HMIN,V_WT_SMAX,V_WT_SMIN,V_WT_ROR,V_WT_ROF,V_WT_SRD,V_WT_SRT,V_AT_HMAX,V_AT_HMIN,V_AT_SMAX,V_AT_SMIN,V_AT_ROR,V_AT_ROF,V_AT_SRD,V_AT_SRT,V_EC_HMAX,V_EC_HMIN,V_EC_SMAXR,V_EC_SMIN,V_EC_ROR,V_EC_ROF,V_EC_SRD,V_EC_SRT,V_DO_HMAX,V_DO_HMIN,V_DO_SMAX,V_DO_SMIN,V_DO_ROR,V_DO_ROF,V_DO_SRD,V_DO_SRT,SO_H_MAX,SO_H_MIN,SO_H_WL1,SO_Q_MAX,SO_Q_MIN,SO_Q_WL1,H_OBS,Q_OBS,P_OBS,WT_OBS,AT_OBS,EC_OBS,DO_OBS,EVAP_OBS,pH_OBS,H_PREFERRED,Q_PREFERRED,P_PREFERRED,V_PREFERRED,EC_PREFERRED,WT_PREFERRED,AT_PREFERRED,DO_PREFERRED,EVAP_PREFERRED,pH_PREFERRED,THRESHOLD,SOURCE_PARAMS,SOURCE_SEQ,EWSRC_Q_SEQ,EWSRC_QORD_SEQ,EWSRC_H_SEQ,EWSRC_V_SEQ,EWSRC_P_SEQ,EWSRC_E_SEQ,EWSRC_EC_SEQ,FLOOD_OPS,FLOOD_OPS_PARAMS,DAILY_FLOOD
R_A4261022,,A4261022,,,Us Old Customs House,River Murray upstream Old Customs House (AMTD 637.1km),Chowilla,,CHO_0,,,,,DO;DO%;EC;WT,,,,,,,,,,,,-33.97980000,140.96150000,0.000,0.000,0.000,South Australia,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_A4261027,,A4261027,,,SA/NSW Border,Salt Creek at SA/NSW Border Chowilla,Chowilla,,CHO_0,,,,,EC;H,,,,,,,,,,,,-33.96297703,141.00282503,0.000,0.000,0.000,South Australia,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,Y,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_A4261034,GOOLWAB,A4261034,R_LKALEX,,U/S Goolwa Barrage,Lake Alexandrina at Goolwa Barrage,Goolwa,P;GatesOpen;WDIR;WVEL;GatesOpen.vs;,GOO_11,,,,,GatesOpen;GatesOpen.vs;P;WDIR;WVEL;,,,,,,,,,Y,,,-35.52840000,138.80810000,0.000,2.000,0.000,South Australia;Lower Lakes,Storage,,Y,,,,,barrages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,Y,,Y,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,P;,260,,,,,EWS_OP_009,,,,,
R_A4261048,TAUWDS,A4261048,R_LKALEX,,D/S Tauwitchere Brge,Tauwitchere Channel at Tauwitchere Barrage,Goolwa,H;,GOO_18,,,,,H;,,,,,,,,,Y,,,-35.58294956,139.00300352,0.000,3.000,0.000,South Australia,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_A4261091,CHOWMON,A4261091,,,Ds Monoman Creek,Chowilla Creek downstream Monoman Creek,SouthOz,H;Q;WT;,SOU_61,,,,,Q;H;WT;,,,,,,,,,Y,,,-33.98620000,140.86180000,13.000,0.000,12.000,South Australia,River,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,Y,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,EWS_OQ_122,,,,,,,,,
R_A4261093,LVICPON,A4261093,,R_A4261000,Lake Victoria (Lake Centre),Lake Victoria at Lake Centre,SouthOz;SStorage,H;V;EC;%Full;active;dead;cap;,SOU_56;SBS_22;,,,,,EC;H;V;,,,SStorage,,27.00,677000.00,,,Y,,Y,-33.98370000,141.27640000,0.000,19.755,0.000,South Australia,Storage,,Y,,,,100000.00,mdba_storage,obs_vol;fcst_vol;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.00,,26.00,,,,Y,,,Y,,Y,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,EustonToSA,H;V;,261,,,EWS_OH_036,EWS_OV_036,,,EWS_OEC_029,,,
R_A4261107,,A4261107,,,US Monoman Creek,Chowilla Creek upstream Monoman Creek (Pontoon),Chowilla,,CHO_0,,,,,DO;DO%;EC;WT,,,,,,,,,,,,-33.95230481,140.90212096,0.000,0.000,0.000,South Australia,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_A4261109,,A4261109,,,Punkah Ck/Sheep Brdg,Punkah Creek at Sheep Bridge Chowilla (Level site),Chowilla,,CHO_0,,,,,H;,,,,,,,,,,,,-33.92112891,140.95254964,0.000,0.000,0.000,South Australia,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_A4261110,,A4261110,,,Ds Morgan Flow Site,River Murray downstream Morgan (AMTD 316.5km),,,,,,,,,,,,,,,,,Y,,Y,-34.05505918,139.68577401,2.000,0.000,-5.000,South Australia,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,Y,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_A4261123,GOOLWAB,A4261123,R_LKALEX,,Signal Point (Beacon 23),Goolwa Channel at Signal Point (Beacon 23),Goolwa,H;EC;WDIR;WVEL;,GOO_02,,,,,EC;H;WDIR;WVEL;,,,,,,,,,Y,,,-35.50766976,138.78630380,0.000,0.750,0.000,South Australia;Lower Lakes,River,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,Y,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,EWS_OEC_024,,,
R_A4261124,CLAYTON,A4261124,,,2km W Clayton,Goolwa Channel 2km West Clayton (Starboard Beacon 65),SouthOz,EC;,SOU_51,,,,,EC;,,,,,,,,,Y,,,-35.49599307,138.90627960,0.000,0.750,0.000,South Australia;Lower Lakes,River,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,Y,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,EWS_OEC_026,,,
R_A4261126,WOODPON,A4261126,,,Wood Pt EC Pontn,River Murray at Wood Point Pontoon (AMTD 96km),SouthOz,WT;EC;,SOU_59,,,,,WT;EC;,,,,,,,,,Y,,,-35.21370000,139.39250000,0.000,3.000,0.000,South Australia,Storage,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,EWS_OEC_099,,,
R_A4261127,,A4261127,,,Pompoota EC Pontn,River Murray at Pompoota Pontoon (AMTD 132km),,,,,,,,,,,,,,,,,,,,-34.99890000,139.34190000,0.000,4.000,0.000,South Australia,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_A4261128,MUNDDS,A4261128,R_LKALEX,,Channel Drive Boat Ramp,Mundoo Channel at Channel Drive Boat Ramp,Goolwa,H;,GOO_14,,,,,H;,,,,,,,,,Y,,,-35.54230000,138.88200000,0.000,2.000,0.000,South Australia;Lower Lakes,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_A4261133,NARRUNG,A4261133,R_LKALEX,,Beacon 97 (Raukkan),Lake Alexandrina at Beacon 97 (Offshore Raukkan),Goolwa,H;EC;,GOO_06,MIDOPS;,MD_24;,,,EC;H;,,,,,,,,,Y,,,-35.48630000,139.13810000,0.000,0.000,0.000,South Australia;Lower Lakes,Storage,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,Y,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,EWS_OEC_028,,,
R_A4261153,WOODPON,A4261153,,,Near Waltowa Swamp,Lake Albert Near Causeway at Waltowa Swamp,SouthOz,H;EC;,SOU_60,MIDOPS;,MD_26;,,,EC;H;,,,,,,,,,Y,,,-35.60295223,139.33639680,0.000,0.000,0.000,South Australia;Lower Lakes,Storage,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,Y,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,EC;,,,,EWS_OH_045,,,,EWS_OEC_103,,,
R_A4261155,WARRING,A4261155,,,2km N Warringee Pt,Lake Albert 2km North Warringee Point,SouthOz,H;EC;,SOU_57,,,,,EC;H;,,,,,,,,,Y,,,-35.67660246,139.25026850,0.000,0.750,0.000,South Australia;Lower Lakes,Storage,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,Y,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,EWS_OEC_014,,,
R_A4261159,WELFERY,A4261159,,,2k ds WellingtonFry,River Murray 2km downstream Wellington Ferry,SouthOz,EC;,SOU_58,MIDOPS;,MD_27;,,,EC;,,,,,,,,,Y,,,-35.34786774,139.38750916,0.000,0.750,0.000,South Australia,River,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,EWS_OEC_098,,,
R_A4261160,,A4261160,,,Gum Flat,Gum Flat DO Monitoring,Chowilla,,CHO_0,,,,,DO;DO%;H,,,,,,,,,,,,-33.92071703,140.96107488,0.000,0.000,0.000,South Australia,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_A4261162,MBRIDGE,A4261162,,,Long Is Murray Brg,River Murray at Murray Bridge (Long Island),SouthOz,H;EC;,SOU_47,,,,,EC;H,,,,,,,,,Y,SAW,,-35.12342513,139.28939767,0.000,0.750,0.000,South Australia,River,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,Y,,,,OPC,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,SAToMurrayMouth,,,,,,,,,EWS_OEC_013,,,
R_A4261164,SWNRCH,A4261164,R_LKALEX,,3km D/S Swan Reach Ferry,River Murray 3km downstream Swan Reach Ferry,Goolwa,H;EC;,GOO_03,,,,,EC;H;,,,,,,,,,Y,,,-34.58995549,139.59851037,0.000,0.750,0.000,South Australia,River,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,Y,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,EWS_OEC_023,,,
R_A4261166,,A4261166,,,Coppermine WH,Coppermine Waterhole DO Monitoring,Chowilla,,CHO_0,,,,,DO;DO%,,,,,,,,,,,,-34.00263144,140.85713413,0.000,0.000,0.000,South Australia,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_A4261167,,A4261167,,,Chowilla AWS,Chowilla Automatic Weather Station,Chowilla,,CHO_0,,,,,AT;Radiation;WDIR;WVEL,,,,,,,,,,,,-33.98983905,140.88854384,0.000,0.000,0.000,South Australia,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_A4261168,,A4261168,,,DS Chowilla woolshed,River Murray DS Chowilla Woolshed Adj Chowilla HS,Chowilla,,CHO_0,,,,,DO;DO%;EC;WT,,,,,,,,,,,,-34.02643864,140.84036975,0.000,0.000,0.000,South Australia,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_A4261221,,A4261221,,,Lake Victoria AWS,Lake Victoria Automatic Weather Station,,,,,,,,,,,,,,,,,,,,-34.03802144,141.26304580,,0.000,,,Meteo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_A4261224,,A4261224,,,Chowilla Pontoon,Chowilla Creek 1.5km upstream River Murray junction,Chowilla,,CHO_0,,,,,DO;DO%;EC;WT,,,,,,,,,,,,-34.00223000,140.86286600,0.000,0.000,0.000,South Australia,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_AGL0110,,AGL0110,,,Mt Beauty Regulating Pondage,Mt Beauty Regulating Pondage,,,,,,,,,,,,,,,,,,,,-36.73700000,147.16300000,,,,,Storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,OPC,,OPC,,,,,,,,,,,,,,,,,,Hume;,P_obs_acc;,
R_ATKINS,,ATKINS,,,Atkinsons Reg,Atkinsons (MDBC_Ops Regulator worksheet),BMRegulators,GatesOpen;H;,BMR_42,,,,,GatesOpen;H;,,,,,,,,,,,,-35.75931578,144.94609655,,0.000,,,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_AVOCA,AVOCA,AVOCA,,,Flow from Avoca,Flow from Avoca to Channel 7,Tatura,Q;,TAT_34,,,,,Q;,,,,,,,,,,GMW,,-25.00000000,135.00000000,,0.000,,,River,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,OPT,OPC,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,Q;,262,EWS_OQ_039,,,,,,,,,
R_BARBCK,BARBCK,BARBCK,,,Barbers Ck Regulator U/S,Barber Creek River Regulator U/S Forest Side,KP_Sites,H;GatesOpen;StopLogs;,KPS_13,,,,,H;GatesOpen;StopLogs;,,,KP_Sites,,,,,,,,,-35.58808600,144.18317200,,0.000,,,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,OPO,OPO,OPO,OPO,OPO,OPO,OPO,OPO,OPO,OPO,,,,,,,,,,,,,
R_BARBOVR,BARBOVR,BARBOVR,,,Barbers Overflow U/S,Barber Overflow (Runner A) U/S Forest Side,KP_Sites,H;StopLogs;,KPS_10,,,,,H;StopLogs;,,,KP_Sites,,,,,,,,,-35.59208800,144.17812500,,0.000,,,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,OPO,OPO,OPO,OPO,OPO,OPO,OPO,OPO,OPO,OPO,,,,,,,,,,,,,
R_BARHCUT,BARHCUT,BARHCUT,,,Barham Cutting,Barham Cutting River Regulator (forest side),Gunbower,H;Q;GatesOpen;,GUN_16,,,,,H;Q.forest;GatesOpen;,,,gunbower,,,,,,,,,-35.69288300,144.22256700,,0.000,,,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,OPO,OPO,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_BARMWTP,BARMWTP,BARMWTP,,,Barmera WT Plant,Barmera Water Treatment Plant,SADiversions,Q;,SAD_05,,,,,Q;,,,,,,,,,,,,-25.00000000,135.00000000,,0.000,,,River,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,OPT,OPC,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,EWS_OQ_114,,,,,,,,,
R_BARRAGE,,BARRAGE,,,BARRAGE,Flow through Barrages,,,,,,,,,Q;,,,,,,,,,,,-35.53381000,139.03210500,,0.000,,,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_BARRASP,BARRASP,BARRASP,,,Salt Lakes Airspace,AIRSPACE IN BARR CREEK DISPOSAL BASINS,Tatura,V;,TAT_12,,,,,V;,,,,,,,,,,GMW,,-37.70190000,142.08369500,,0.000,,,Storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPT,OPT,OPT,OPC,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_BARRCK,BARRCK,BARRCK,,,Barr Ck D/S of Pump,Barr Creek D/S of Pumps,Tatura,Q;,TAT_11,,,,,Q;,Q;,,,,,,,,,GMW,,-35.57065000,143.90809300,,0.000,,,River,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,OPT,OPC,OPT,OPT,OPC,OPT,OPT,OPT,OPC,,,Q;,263,EWS_OQ_041,,,,,,,,,
R_BARRFSH,BARRFSH,BARRFSH,R_LKALEX,,Total Fishway Outflow,Total Number of all the Fishways at the Barrages,Goolwa,GatesOpen;Q;,GOO_19,,,,,Q;GatesOpen;,,,,,,,,,,,,-35.55634600,138.88351700,,0.000,,,River,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,Q;,264,EWS_OQ_095,,,,,,,,,
R_BARRPUM,BARRPUM,BARRPUM,,,Barr Creek Pump,PUMPING FROM BARR CREEK TO EVAP BASINS,Tatura,EC;Q;,TAT_10,,,,,EC;Q;,QDIV.saline,,,,,,,,,GMW,,-35.57065000,143.90809000,,0.000,,,River,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,OPT,OPC,OPT,OPT,OPC,OPT,OPT,OPT,OPC,,,Q;QORD;,265,EWS_OQ_042,EWS_OQORD_200,,,,,EWS_OEC_096,,,
R_BELTONS,,BELTONS,,,Beltons,Beltons sample site,Hattah,DO;DO%;EC;H;pH1;WT;,HAT_36,,,,,DO;DO%;EC;H;pH1;WT;,,,,,,,,,,,,-34.64869100,142.42287500,,0.000,,,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,Y,Y,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_BERRWTP,BERRWTP,BERRWTP,,,Berri WT Plant,Berri Water Treatment Plant,SADiversions,Q;,SAD_03,,,,,Q;,,,,,,,,,,,,-34.28987000,140.59895000,,0.000,,,River,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,OPT,OPC,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,EWS_OQ_112,,,,,,,,,
R_BIGWCUT,,BIGWCUT,,,Big Woodcutter Lagoo,Big Woodcutter Lagoon (MDBC_Ops Regulator worksheet),BMRegulators,GatesOpen;H;,BMR_07,,,,,GatesOpen;H;,,,,,,,,,,,,-35.83861534,145.05829238,,0.000,,,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_BITTTRK,,BITTTRK,,,Bitterang track,Bitterang Track sample site,Hattah,DO;DO%;EC;H;pH1;WT;,HAT_28,,,,,DO;DO%;EC;H;pH1;WT;,,,,,,,,,,,,-34.67226000,142.39176900,,0.000,,,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,Y,Y,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_BLCKREG,,BLCKREG,,,Black Swamp Reg,Black Swamp (MDBC_Ops Regulator worksheet),BMRegulators,GatesOpen;H;,BMR_39,,,,,GatesOpen;H;,,,,,,,,,,,,-35.74735808,144.94635969,,0.000,,,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_BOALSCK,,BOALSCK,,,Boals Creek,Boals Creek (MDBC_Ops Regulator worksheet),BMRegulators,GatesOpen;H;,BMR_12,,,,,GatesOpen;H;,,,,,,,,,,,,-35.85370744,145.02412980,,0.000,,,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_BOGAIN,BOGAIN,BOGAIN,,,Little M to Boga,Inflow to Lake Boga from Little Murray,Tatura,Q;,TAT_19,,,,,Q;,,,,,,,,,,GMW,,-35.41926400,143.64537300,,0.000,,,River,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,OPT,OPC,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,Q;,266,EWS_PQ_023,,,,,,,,,
R_BOGAOUT,BOGAOUT,BOGAOUT,,,Boga to Little M,Outflow From Lake Boga to Little Murray,Tatura,Q;,TAT_35,,,,,Q;,,,,,,,,,,GMW,,-35.41200500,143.61941300,,0.000,,,River,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,OPC,OPC,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,Q;,267,EWS_PQ_024,,,,,,,,,
R_BONNERS,,BONNERS,,,Bonners Reg,Bonners (MDBC_Ops Regulator worksheet),BMRegulators,GatesOpen;H;,BMR_46,,,,,GatesOpen;H;,,,,,,,,,,,,-35.78131036,144.96673784,,0.000,,,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
R_BRCUTDS,BRCUTDS,BRCUTDS,,,Barham Cutting D/S,Barham Cutting D/S (river side),Gunbower,H;,GUN_17,,,,,H;,,,gunbower,,,,,,,,,-35.69286200,144.22228700,,0.000,,,River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,OPO,OPT,OPT,OPT,OPT,OPT,OPT,OPT,OPC,,,,,,,,,,,,,,
